year_published,category,count
1980,Word Game,1
1980,World War I,3
1980,World War II,9
1980,Zombies,0
1981,Abstract Strategy,7
1981,Action / Dexterity,1
1981,Adventure,6
1981,Age of Reason,2
1981,American Civil War,2
1981,American Indian Wars,1
1981,American Revolutionary War,2
1981,American West,0
1981,Ancient,3
1981,Animals,0
1981,Arabian,0
1981,Aviation / Flight,5
1981,Bluffing,3
1981,Book,0
1981,Card Game,5
1981,Children's Game,1
1981,City Building,1
1981,Civil War,1
1981,Civilization,1
1981,Collectible Components,0
1981,Comic Book / Strip,0
1981,Deduction,4
1981,Dice,6
1981,Economic,11
1981,Educational,0
1981,Electronic,1
1981,Environmental,0
1981,Expansion for Base-game,0
1981,Exploration,5
1981,Fantasy,11
1981,Farming,0
1981,Fighting,7
1981,Game System,0
1981,Horror,4
1981,Humor,0
1981,Industry / Manufacturing,0
1981,Korean War,0
1981,Mafia,1
1981,Math,0
1981,Mature / Adult,0
1981,Maze,2
1981,Medical,0
1981,Medieval,4
1981,Memory,1
1981,Miniatures,1
1981,Modern Warfare,5
1981,Movies / TV / Radio theme,4
1981,Murder/Mystery,2
1981,Music,0
1981,Mythology,1
1981,"NA",1
1981,Napoleonic,2
1981,Nautical,5
1981,Negotiation,4
1981,Novel-based,5
1981,Number,0
1981,Party Game,2
1981,Pike and Shot,0
1981,Pirates,0
1981,Political,3
1981,Post-Napoleonic,1
1981,Prehistoric,0
1981,Print & Play,4
1981,Puzzle,1
1981,Racing,1
1981,Real-time,1
1981,Religious,0
1981,Renaissance,0
1981,Science Fiction,18
1981,Space Exploration,1
1981,Spies/Secret Agents,3
1981,Sports,3
1981,Territory Building,0
1981,Trains,1
1981,Transportation,2
1981,Travel,0
1981,Trivia,1
1981,Video Game Theme,1
1981,Vietnam War,0
1981,Wargame,52
1981,Word Game,3
1981,World War I,5
1981,World War II,16
1981,Zombies,0
1982,Abstract Strategy,4
1982,Action / Dexterity,0
1982,Adventure,5
1982,Age of Reason,1
1982,American Civil War,0
1982,American Indian Wars,0
1982,American Revolutionary War,1
1982,American West,2
1982,Ancient,0
1982,Animals,2
1982,Arabian,0
1982,Aviation / Flight,2
1982,Bluffing,3
1982,Book,1
1982,Card Game,9
1982,Children's Game,4
1982,City Building,0
1982,Civil War,0
1982,Civilization,1
1982,Collectible Components,0
1982,Comic Book / Strip,1
1982,Deduction,2
1982,Dice,5
1982,Economic,6
1982,Educational,0
1982,Electronic,2
1982,Environmental,0
1982,Expansion for Base-game,0
1982,Exploration,3
1982,Fantasy,9
1982,Farming,0
1982,Fighting,6
1982,Game System,1
1982,Horror,1
1982,Humor,0
1982,Industry / Manufacturing,0
1982,Korean War,0
1982,Mafia,2
1982,Math,0
1982,Mature / Adult,0
1982,Maze,1
1982,Medical,0
1982,Medieval,1
1982,Memory,2
1982,Miniatures,0
1982,Modern Warfare,1
1982,Movies / TV / Radio theme,1
1982,Murder/Mystery,1
1982,Music,0
1982,Mythology,1
1982,"NA",1
1982,Napoleonic,2
1982,Nautical,4
1982,Negotiation,5
1982,Novel-based,4
1982,Number,0
1982,Party Game,1
1982,Pike and Shot,0
1982,Pirates,1
1982,Political,2
1982,Post-Napoleonic,0
1982,Prehistoric,0
1982,Print & Play,3
1982,Puzzle,1
1982,Racing,4
1982,Real-time,1
1982,Religious,0
1982,Renaissance,0
1982,Science Fiction,9
1982,Space Exploration,0
1982,Spies/Secret Agents,0
1982,Sports,2
1982,Territory Building,0
1982,Trains,1
1982,Transportation,3
1982,Travel,1
1982,Trivia,1
1982,Video Game Theme,2
1982,Vietnam War,1
1982,Wargame,27
1982,Word Game,2
1982,World War I,2
1982,World War II,7
1982,Zombies,0
1983,Abstract Strategy,5
1983,Action / Dexterity,4
1983,Adventure,3
1983,Age of Reason,1
1983,American Civil War,5
1983,American Indian Wars,0
1983,American Revolutionary War,0
1983,American West,1
1983,Ancient,2
1983,Animals,1
1983,Arabian,1
1983,Aviation / Flight,4
1983,Bluffing,2
1983,Book,1
1983,Card Game,9
1983,Children's Game,2
1983,City Building,1
1983,Civil War,1
1983,Civilization,1
1983,Collectible Components,0
1983,Comic Book / Strip,0
1983,Deduction,2
1983,Dice,6
1983,Economic,8
1983,Educational,2
1983,Electronic,0
1983,Environmental,1
1983,Expansion for Base-game,0
1983,Exploration,5
1983,Fantasy,8
1983,Farming,0
1983,Fighting,7
1983,Game System,0
1983,Horror,2
1983,Humor,1
1983,Industry / Manufacturing,1
1983,Korean War,0
1983,Mafia,0
1983,Math,0
1983,Mature / Adult,0
1983,Maze,0
1983,Medical,0
1983,Medieval,5
1983,Memory,0
1983,Miniatures,2
1983,Modern Warfare,6
1983,Movies / TV / Radio theme,4
1983,Murder/Mystery,1
1983,Music,0
1983,Mythology,1
1983,"NA",0
1983,Napoleonic,1
1983,Nautical,0
1983,Negotiation,5
1983,Novel-based,3
1983,Number,0
1983,Party Game,1
1983,Pike and Shot,0
1983,Pirates,0
1983,Political,5
1983,Post-Napoleonic,1
1983,Prehistoric,0
1983,Print & Play,1
1983,Puzzle,1
1983,Racing,2
1983,Real-time,0
1983,Religious,0
1983,Renaissance,0
1983,Science Fiction,10
1983,Space Exploration,1
1983,Spies/Secret Agents,0
1983,Sports,3
1983,Territory Building,1
1983,Trains,0
1983,Transportation,1
1983,Travel,1
1983,Trivia,0
1983,Video Game Theme,0
1983,Vietnam War,0
1983,Wargame,30
1983,Word Game,1
1983,World War I,3
1983,World War II,8
1983,Zombies,0
1984,Abstract Strategy,4
1984,Action / Dexterity,1
1984,Adventure,4
1984,Age of Reason,0
1984,American Civil War,1
1984,American Indian Wars,0
1984,American Revolutionary War,0
1984,American West,0
1984,Ancient,2
1984,Animals,1
1984,Arabian,0
1984,Aviation / Flight,0
1984,Bluffing,5
1984,Book,0
1984,Card Game,3
1984,Children's Game,5
1984,City Building,1
1984,Civil War,0
1984,Civilization,1
1984,Collectible Components,0
1984,Comic Book / Strip,1
1984,Deduction,1
1984,Dice,1
1984,Economic,6
1984,Educational,1
1984,Electronic,0
1984,Environmental,0
1984,Expansion for Base-game,0
1984,Exploration,2
1984,Fantasy,4
1984,Farming,0
1984,Fighting,0
1984,Game System,0
1984,Horror,0
1984,Humor,2
1984,Industry / Manufacturing,0
1984,Korean War,0
1984,Mafia,0
1984,Math,0
1984,Mature / Adult,0
1984,Maze,1
1984,Medical,0
1984,Medieval,3
1984,Memory,0
1984,Miniatures,0
1984,Modern Warfare,6
1984,Movies / TV / Radio theme,1
1984,Murder/Mystery,1
1984,Music,0
1984,Mythology,0
1984,"NA",0
1984,Napoleonic,1
1984,Nautical,2
1984,Negotiation,3
1984,Novel-based,3
1984,Number,0
1984,Party Game,4
1984,Pike and Shot,0
1984,Pirates,1
1984,Political,3
1984,Post-Napoleonic,0
1984,Prehistoric,0
1984,Print & Play,0
1984,Puzzle,0
1984,Racing,2
1984,Real-time,0
1984,Religious,0
1984,Renaissance,1
1984,Science Fiction,3
1984,Space Exploration,1
1984,Spies/Secret Agents,1
1984,Sports,1
1984,Territory Building,0
1984,Trains,1
1984,Transportation,2
1984,Travel,0
1984,Trivia,3
1984,Video Game Theme,0
1984,Vietnam War,2
1984,Wargame,27
1984,Word Game,1
1984,World War I,1
1984,World War II,7
1984,Zombies,0
1985,Abstract Strategy,3
1985,Action / Dexterity,3
1985,Adventure,5
1985,Age of Reason,1
1985,American Civil War,1
1985,American Indian Wars,1
1985,American Revolutionary War,1
1985,American West,0
1985,Ancient,3
1985,Animals,5
1985,Arabian,1
1985,Aviation / Flight,2
1985,Bluffing,1
1985,Book,0
1985,Card Game,2
1985,Children's Game,5
1985,City Building,0
1985,Civil War,0
1985,Civilization,0
1985,Collectible Components,0
1985,Comic Book / Strip,1
1985,Deduction,11
1985,Dice,3
1985,Economic,7
1985,Educational,1
1985,Electronic,1
1985,Environmental,0
1985,Expansion for Base-game,0
1985,Exploration,2
1985,Fantasy,5
1985,Farming,2
1985,Fighting,2
1985,Game System,0
1985,Horror,1
1985,Humor,3
1985,Industry / Manufacturing,0
1985,Korean War,0
1985,Mafia,3
1985,Math,0
1985,Mature / Adult,0
1985,Maze,0
1985,Medical,0
1985,Medieval,2
1985,Memory,1
1985,Miniatures,1
1985,Modern Warfare,3
1985,Movies / TV / Radio theme,6
1985,Murder/Mystery,7
1985,Music,0
1985,Mythology,0
1985,"NA",0
1985,Napoleonic,1
1985,Nautical,2
1985,Negotiation,7
1985,Novel-based,1
1985,Number,1
1985,Party Game,9
1985,Pike and Shot,1
1985,Pirates,0
1985,Political,2
1985,Post-Napoleonic,1
1985,Prehistoric,1
1985,Print & Play,0
1985,Puzzle,1
1985,Racing,5
1985,Real-time,0
1985,Religious,1
1985,Renaissance,0
1985,Science Fiction,5
1985,Space Exploration,0
1985,Spies/Secret Agents,0
1985,Sports,3
1985,Territory Building,1
1985,Trains,3
1985,Transportation,1
1985,Travel,0
1985,Trivia,4
1985,Video Game Theme,0
1985,Vietnam War,0
1985,Wargame,32
1985,Word Game,1
1985,World War I,1
1985,World War II,17
1985,Zombies,0
1986,Abstract Strategy,8
1986,Action / Dexterity,6
1986,Adventure,5
1986,Age of Reason,0
1986,American Civil War,2
1986,American Indian Wars,0
1986,American Revolutionary War,0
1986,American West,0
1986,Ancient,1
1986,Animals,2
1986,Arabian,0
1986,Aviation / Flight,6
1986,Bluffing,4
1986,Book,0
1986,Card Game,8
1986,Children's Game,9
1986,City Building,0
1986,Civil War,3
1986,Civilization,1
1986,Collectible Components,0
1986,Comic Book / Strip,2
1986,Deduction,6
1986,Dice,5
1986,Economic,5
1986,Educational,0
1986,Electronic,0
1986,Environmental,1
1986,Expansion for Base-game,0
1986,Exploration,5
1986,Fantasy,9
1986,Farming,0
1986,Fighting,9
1986,Game System,1
1986,Horror,2
1986,Humor,1
1986,Industry / Manufacturing,0
1986,Korean War,1
1986,Mafia,1
1986,Math,0
1986,Mature / Adult,0
1986,Maze,2
1986,Medical,1
1986,Medieval,4
1986,Memory,1
1986,Miniatures,4
1986,Modern Warfare,9
1986,Movies / TV / Radio theme,3
1986,Murder/Mystery,2
1986,Music,0
1986,Mythology,0
1986,"NA",0
1986,Napoleonic,3
1986,Nautical,6
1986,Negotiation,6
1986,Novel-based,2
1986,Number,0
1986,Party Game,4
1986,Pike and Shot,0
1986,Pirates,0
1986,Political,5
1986,Post-Napoleonic,1
1986,Prehistoric,0
1986,Print & Play,2
1986,Puzzle,2
1986,Racing,7
1986,Real-time,2
1986,Religious,0
1986,Renaissance,2
1986,Science Fiction,8
1986,Space Exploration,0
1986,Spies/Secret Agents,1
1986,Sports,5
1986,Territory Building,4
1986,Trains,1
1986,Transportation,1
1986,Travel,1
1986,Trivia,3
1986,Video Game Theme,0
1986,Vietnam War,2
1986,Wargame,45
1986,Word Game,2
1986,World War I,2
1986,World War II,13
1986,Zombies,0
1987,Abstract Strategy,9
1987,Action / Dexterity,3
1987,Adventure,7
1987,Age of Reason,0
1987,American Civil War,0
1987,American Indian Wars,0
1987,American Revolutionary War,0
1987,American West,0
1987,Ancient,1
1987,Animals,2
1987,Arabian,2
1987,Aviation / Flight,4
1987,Bluffing,1
1987,Book,2
1987,Card Game,8
1987,Children's Game,5
1987,City Building,0
1987,Civil War,0
1987,Civilization,0
1987,Collectible Components,0
1987,Comic Book / Strip,3
1987,Deduction,7
1987,Dice,4
1987,Economic,8
1987,Educational,2
1987,Electronic,1
1987,Environmental,0
1987,Expansion for Base-game,0
1987,Exploration,5
1987,Fantasy,4
1987,Farming,0
1987,Fighting,7
1987,Game System,0
1987,Horror,4
1987,Humor,1
1987,Industry / Manufacturing,0
1987,Korean War,1
1987,Mafia,0
1987,Math,1
1987,Mature / Adult,0
1987,Maze,1
1987,Medical,0
1987,Medieval,4
1987,Memory,5
1987,Miniatures,1
1987,Modern Warfare,6
1987,Movies / TV / Radio theme,4
1987,Murder/Mystery,2
1987,Music,0
1987,Mythology,0
1987,"NA",1
1987,Napoleonic,4
1987,Nautical,3
1987,Negotiation,4
1987,Novel-based,4
1987,Number,1
1987,Party Game,6
1987,Pike and Shot,0
1987,Pirates,0
1987,Political,3
1987,Post-Napoleonic,0
1987,Prehistoric,2
1987,Print & Play,0
1987,Puzzle,2
1987,Racing,5
1987,Real-time,3
1987,Religious,0
1987,Renaissance,0
1987,Science Fiction,10
1987,Space Exploration,0
1987,Spies/Secret Agents,1
1987,Sports,1
1987,Territory Building,1
1987,Trains,1
1987,Transportation,3
1987,Travel,0
1987,Trivia,5
1987,Video Game Theme,0
1987,Vietnam War,0
1987,Wargame,28
1987,Word Game,3
1987,World War I,1
1987,World War II,8
1987,Zombies,0
1988,Abstract Strategy,8
1988,Action / Dexterity,2
1988,Adventure,5
1988,Age of Reason,0
1988,American Civil War,4
1988,American Indian Wars,0
1988,American Revolutionary War,1
1988,American West,0
1988,Ancient,3
1988,Animals,5
1988,Arabian,0
1988,Aviation / Flight,2
1988,Bluffing,2
1988,Book,1
1988,Card Game,8
1988,Children's Game,9
1988,City Building,0
1988,Civil War,1
1988,Civilization,0
1988,Collectible Components,0
1988,Comic Book / Strip,1
1988,Deduction,6
1988,Dice,2
1988,Economic,7
1988,Educational,2
1988,Electronic,1
1988,Environmental,0
1988,Expansion for Base-game,0
1988,Exploration,3
1988,Fantasy,8
1988,Farming,0
1988,Fighting,3
1988,Game System,0
1988,Horror,1
1988,Humor,5
1988,Industry / Manufacturing,0
1988,Korean War,1
1988,Mafia,1
1988,Math,1
1988,Mature / Adult,0
1988,Maze,1
1988,Medical,0
1988,Medieval,1
1988,Memory,3
1988,Miniatures,3
1988,Modern Warfare,5
1988,Movies / TV / Radio theme,8
1988,Murder/Mystery,1
1988,Music,0
1988,Mythology,0
1988,"NA",0
1988,Napoleonic,1
1988,Nautical,4
1988,Negotiation,1
1988,Novel-based,1
1988,Number,1
1988,Party Game,9
1988,Pike and Shot,0
1988,Pirates,0
1988,Political,2
1988,Post-Napoleonic,0
1988,Prehistoric,0
1988,Print & Play,0
1988,Puzzle,3
1988,Racing,7
1988,Real-time,4
1988,Religious,0
1988,Renaissance,0
1988,Science Fiction,11
1988,Space Exploration,2
1988,Spies/Secret Agents,1
1988,Sports,2
1988,Territory Building,0
1988,Trains,1
1988,Transportation,4
1988,Travel,0
1988,Trivia,4
1988,Video Game Theme,0
1988,Vietnam War,0
1988,Wargame,28
1988,Word Game,5
1988,World War I,0
1988,World War II,7
1988,Zombies,0
1989,Abstract Strategy,7
1989,Action / Dexterity,3
1989,Adventure,8
1989,Age of Reason,0
1989,American Civil War,1
1989,American Indian Wars,0
1989,American Revolutionary War,0
1989,American West,0
1989,Ancient,4
1989,Animals,2
1989,Arabian,1
1989,Aviation / Flight,1
1989,Bluffing,2
1989,Book,1
1989,Card Game,7
1989,Children's Game,9
1989,City Building,2
1989,Civil War,1
1989,Civilization,1
1989,Collectible Components,0
1989,Comic Book / Strip,1
1989,Deduction,5
1989,Dice,4
1989,Economic,8
1989,Educational,1
1989,Electronic,2
1989,Environmental,0
1989,Expansion for Base-game,0
1989,Exploration,6
1989,Fantasy,6
1989,Farming,2
1989,Fighting,10
1989,Game System,1
1989,Horror,3
1989,Humor,2
1989,Industry / Manufacturing,0
1989,Korean War,0
1989,Mafia,1
1989,Math,0
1989,Mature / Adult,0
1989,Maze,1
1989,Medical,0
1989,Medieval,4
1989,Memory,5
1989,Miniatures,6
1989,Modern Warfare,7
1989,Movies / TV / Radio theme,5
1989,Murder/Mystery,1
1989,Music,2
1989,Mythology,0
1989,"NA",1
1989,Napoleonic,1
1989,Nautical,6
1989,Negotiation,3
1989,Novel-based,0
1989,Number,0
1989,Party Game,13
1989,Pike and Shot,1
1989,Pirates,1
1989,Political,1
1989,Post-Napoleonic,1
1989,Prehistoric,0
1989,Print & Play,1
1989,Puzzle,2
1989,Racing,8
1989,Real-time,4
1989,Religious,0
1989,Renaissance,0
1989,Science Fiction,9
1989,Space Exploration,1
1989,Spies/Secret Agents,0
1989,Sports,1
1989,Territory Building,0
1989,Trains,1
1989,Transportation,1
1989,Travel,1
1989,Trivia,6
1989,Video Game Theme,1
1989,Vietnam War,0
1989,Wargame,31
1989,Word Game,7
1989,World War I,1
1989,World War II,9
1989,Zombies,0
1990,Abstract Strategy,5
1990,Action / Dexterity,3
1990,Adventure,7
1990,Age of Reason,0
1990,American Civil War,3
1990,American Indian Wars,0
1990,American Revolutionary War,0
1990,American West,2
1990,Ancient,7
1990,Animals,3
1990,Arabian,4
1990,Aviation / Flight,4
1990,Bluffing,6
1990,Book,1
1990,Card Game,19
1990,Children's Game,12
1990,City Building,1
1990,Civil War,0
1990,Civilization,1
1990,Collectible Components,0
1990,Comic Book / Strip,2
1990,Deduction,3
1990,Dice,7
1990,Economic,7
1990,Educational,1
1990,Electronic,0
1990,Environmental,1
1990,Expansion for Base-game,0
1990,Exploration,4
1990,Fantasy,10
1990,Farming,0
1990,Fighting,8
1990,Game System,0
1990,Horror,0
1990,Humor,2
1990,Industry / Manufacturing,0
1990,Korean War,0
1990,Mafia,0
1990,Math,0
1990,Mature / Adult,0
1990,Maze,1
1990,Medical,1
1990,Medieval,5
1990,Memory,2
1990,Miniatures,9
1990,Modern Warfare,7
1990,Movies / TV / Radio theme,2
1990,Murder/Mystery,2
1990,Music,3
1990,Mythology,0
1990,"NA",0
1990,Napoleonic,1
1990,Nautical,4
1990,Negotiation,4
1990,Novel-based,1
1990,Number,0
1990,Party Game,11
1990,Pike and Shot,0
1990,Pirates,2
1990,Political,6
1990,Post-Napoleonic,0
1990,Prehistoric,1
1990,Print & Play,0
1990,Puzzle,0
1990,Racing,6
1990,Real-time,1
1990,Religious,1
1990,Renaissance,2
1990,Science Fiction,8
1990,Space Exploration,0
1990,Spies/Secret Agents,1
1990,Sports,2
1990,Territory Building,3
1990,Trains,3
1990,Transportation,1
1990,Travel,2
1990,Trivia,5
1990,Video Game Theme,0
1990,Vietnam War,1
1990,Wargame,39
1990,Word Game,5
1990,World War I,2
1990,World War II,11
1990,Zombies,0
1991,Abstract Strategy,6
1991,Action / Dexterity,4
1991,Adventure,9
1991,Age of Reason,1
1991,American Civil War,2
1991,American Indian Wars,0
1991,American Revolutionary War,0
1991,American West,3
1991,Ancient,8
1991,Animals,4
1991,Arabian,1
1991,Aviation / Flight,4
1991,Bluffing,8
1991,Book,1
1991,Card Game,13
1991,Children's Game,14
1991,City Building,2
1991,Civil War,1
1991,Civilization,4
1991,Collectible Components,0
1991,Comic Book / Strip,0
1991,Deduction,6
1991,Dice,5
1991,Economic,9
1991,Educational,0
1991,Electronic,1
1991,Environmental,0
1991,Expansion for Base-game,0
1991,Exploration,5
1991,Fantasy,14
1991,Farming,1
1991,Fighting,14
1991,Game System,0
1991,Horror,1
1991,Humor,2
1991,Industry / Manufacturing,1
1991,Korean War,1
1991,Mafia,2
1991,Math,0
1991,Mature / Adult,0
1991,Maze,2
1991,Medical,0
1991,Medieval,4
1991,Memory,3
1991,Miniatures,5
1991,Modern Warfare,7
1991,Movies / TV / Radio theme,3
1991,Murder/Mystery,2
1991,Music,0
1991,Mythology,0
1991,"NA",1
1991,Napoleonic,3
1991,Nautical,13
1991,Negotiation,3
1991,Novel-based,2
1991,Number,0
1991,Party Game,10
1991,Pike and Shot,1
1991,Pirates,3
1991,Political,3
1991,Post-Napoleonic,1
1991,Prehistoric,2
1991,Print & Play,1
1991,Puzzle,3
1991,Racing,10
1991,Real-time,0
1991,Religious,1
1991,Renaissance,2
1991,Science Fiction,8
1991,Space Exploration,0
1991,Spies/Secret Agents,0
1991,Sports,4
1991,Territory Building,1
1991,Trains,1
1991,Transportation,1
1991,Travel,0
1991,Trivia,1
1991,Video Game Theme,0
1991,Vietnam War,1
1991,Wargame,51
1991,Word Game,3
1991,World War I,1
1991,World War II,15
1991,Zombies,0
1992,Abstract Strategy,10
1992,Action / Dexterity,7
1992,Adventure,6
1992,Age of Reason,0
1992,American Civil War,7
1992,American Indian Wars,0
1992,American Revolutionary War,0
1992,American West,0
1992,Ancient,8
1992,Animals,3
1992,Arabian,1
1992,Aviation / Flight,3
1992,Bluffing,8
1992,Book,1
1992,Card Game,17
1992,Children's Game,9
1992,City Building,3
1992,Civil War,2
1992,Civilization,0
1992,Collectible Components,0
1992,Comic Book / Strip,1
1992,Deduction,5
1992,Dice,6
1992,Economic,9
1992,Educational,1
1992,Electronic,2
1992,Environmental,0
1992,Expansion for Base-game,0
1992,Exploration,5
1992,Fantasy,12
1992,Farming,0
1992,Fighting,10
1992,Game System,0
1992,Horror,4
1992,Humor,7
1992,Industry / Manufacturing,0
1992,Korean War,1
1992,Mafia,3
1992,Math,0
1992,Mature / Adult,0
1992,Maze,1
1992,Medical,0
1992,Medieval,4
1992,Memory,4
1992,Miniatures,8
1992,Modern Warfare,6
1992,Movies / TV / Radio theme,10
1992,Murder/Mystery,2
1992,Music,1
1992,Mythology,0
1992,"NA",1
1992,Napoleonic,2
1992,Nautical,4
1992,Negotiation,5
1992,Novel-based,2
1992,Number,2
1992,Party Game,16
1992,Pike and Shot,2
1992,Pirates,2
1992,Political,6
1992,Post-Napoleonic,2
1992,Prehistoric,0
1992,Print & Play,1
1992,Puzzle,1
1992,Racing,4
1992,Real-time,4
1992,Religious,0
1992,Renaissance,0
1992,Science Fiction,14
1992,Space Exploration,1
1992,Spies/Secret Agents,2
1992,Sports,0
1992,Territory Building,0
1992,Trains,4
1992,Transportation,3
1992,Travel,0
1992,Trivia,14
1992,Video Game Theme,1
1992,Vietnam War,1
1992,Wargame,59
1992,Word Game,7
1992,World War I,1
1992,World War II,23
1992,Zombies,0
1993,Abstract Strategy,9
1993,Action / Dexterity,8
1993,Adventure,6
1993,Age of Reason,3
1993,American Civil War,5
1993,American Indian Wars,0
1993,American Revolutionary War,0
1993,American West,1
1993,Ancient,6
1993,Animals,5
1993,Arabian,1
1993,Aviation / Flight,2
1993,Bluffing,8
1993,Book,1
1993,Card Game,23
1993,Children's Game,11
1993,City Building,1
1993,Civil War,2
1993,Civilization,2
1993,Collectible Components,1
1993,Comic Book / Strip,0
1993,Deduction,5
1993,Dice,4
1993,Economic,4
1993,Educational,4
1993,Electronic,2
1993,Environmental,0
1993,Expansion for Base-game,0
1993,Exploration,5
1993,Fantasy,10
1993,Farming,0
1993,Fighting,9
1993,Game System,0
1993,Horror,3
1993,Humor,4
1993,Industry / Manufacturing,1
1993,Korean War,0
1993,Mafia,1
1993,Math,0
1993,Mature / Adult,0
1993,Maze,0
1993,Medical,1
1993,Medieval,9
1993,Memory,4
1993,Miniatures,10
1993,Modern Warfare,2
1993,Movies / TV / Radio theme,6
1993,Murder/Mystery,2
1993,Music,0
1993,Mythology,0
1993,"NA",1
1993,Napoleonic,3
1993,Nautical,3
1993,Negotiation,4
1993,Novel-based,0
1993,Number,0
1993,Party Game,13
1993,Pike and Shot,2
1993,Pirates,0
1993,Political,0
1993,Post-Napoleonic,2
1993,Prehistoric,3
1993,Print & Play,1
1993,Puzzle,0
1993,Racing,4
1993,Real-time,3
1993,Religious,1
1993,Renaissance,2
1993,Science Fiction,14
1993,Space Exploration,1
1993,Spies/Secret Agents,0
1993,Sports,4
1993,Territory Building,0
1993,Trains,1
1993,Transportation,0
1993,Travel,1
1993,Trivia,3
1993,Video Game Theme,1
1993,Vietnam War,0
1993,Wargame,43
1993,Word Game,3
1993,World War I,2
1993,World War II,8
1993,Zombies,0
1994,Abstract Strategy,9
1994,Action / Dexterity,6
1994,Adventure,3
1994,Age of Reason,2
1994,American Civil War,5
1994,American Indian Wars,0
1994,American Revolutionary War,1
1994,American West,0
1994,Ancient,5
1994,Animals,2
1994,Arabian,0
1994,Aviation / Flight,2
1994,Bluffing,3
1994,Book,0
1994,Card Game,29
1994,Children's Game,8
1994,City Building,4
1994,Civil War,1
1994,Civilization,1
1994,Collectible Components,13
1994,Comic Book / Strip,1
1994,Deduction,1
1994,Dice,6
1994,Economic,9
1994,Educational,1
1994,Electronic,1
1994,Environmental,1
1994,Expansion for Base-game,0
1994,Exploration,4
1994,Fantasy,10
1994,Farming,1
1994,Fighting,12
1994,Game System,1
1994,Horror,3
1994,Humor,2
1994,Industry / Manufacturing,1
1994,Korean War,0
1994,Mafia,1
1994,Math,2
1994,Mature / Adult,0
1994,Maze,1
1994,Medical,0
1994,Medieval,5
1994,Memory,2
1994,Miniatures,6
1994,Modern Warfare,0
1994,Movies / TV / Radio theme,4
1994,Murder/Mystery,0
1994,Music,0
1994,Mythology,1
1994,"NA",3
1994,Napoleonic,3
1994,Nautical,2
1994,Negotiation,7
1994,Novel-based,1
1994,Number,0
1994,Party Game,9
1994,Pike and Shot,0
1994,Pirates,0
1994,Political,7
1994,Post-Napoleonic,2
1994,Prehistoric,0
1994,Print & Play,0
1994,Puzzle,1
1994,Racing,7
1994,Real-time,4
1994,Religious,0
1994,Renaissance,2
1994,Science Fiction,9
1994,Space Exploration,1
1994,Spies/Secret Agents,0
1994,Sports,4
1994,Territory Building,1
1994,Trains,4
1994,Transportation,4
1994,Travel,2
1994,Trivia,2
1994,Video Game Theme,1
1994,Vietnam War,0
1994,Wargame,38
1994,Word Game,5
1994,World War I,3
1994,World War II,14
1994,Zombies,0
1995,Abstract Strategy,6
1995,Action / Dexterity,11
1995,Adventure,5
1995,Age of Reason,3
1995,American Civil War,4
1995,American Indian Wars,1
1995,American Revolutionary War,1
1995,American West,2
1995,Ancient,3
1995,Animals,8
1995,Arabian,1
1995,Aviation / Flight,3
1995,Bluffing,4
1995,Book,0
1995,Card Game,38
1995,Children's Game,16
1995,City Building,0
1995,Civil War,2
1995,Civilization,2
1995,Collectible Components,21
1995,Comic Book / Strip,1
1995,Deduction,4
1995,Dice,8
1995,Economic,8
1995,Educational,2
1995,Electronic,2
1995,Environmental,1
1995,Expansion for Base-game,0
1995,Exploration,3
1995,Fantasy,15
1995,Farming,0
1995,Fighting,14
1995,Game System,1
1995,Horror,4
1995,Humor,0
1995,Industry / Manufacturing,0
1995,Korean War,0
1995,Mafia,0
1995,Math,0
1995,Mature / Adult,1
1995,Maze,2
1995,Medical,0
1995,Medieval,8
1995,Memory,4
1995,Miniatures,4
1995,Modern Warfare,3
1995,Movies / TV / Radio theme,4
1995,Murder/Mystery,3
1995,Music,0
1995,Mythology,0
1995,"NA",3
1995,Napoleonic,6
1995,Nautical,0
1995,Negotiation,9
1995,Novel-based,2
1995,Number,0
1995,Party Game,7
1995,Pike and Shot,3
1995,Pirates,0
1995,Political,2
1995,Post-Napoleonic,0
1995,Prehistoric,2
1995,Print & Play,1
1995,Puzzle,2
1995,Racing,12
1995,Real-time,4
1995,Religious,2
1995,Renaissance,2
1995,Science Fiction,8
1995,Space Exploration,1
1995,Spies/Secret Agents,0
1995,Sports,4
1995,Territory Building,1
1995,Trains,4
1995,Transportation,5
1995,Travel,0
1995,Trivia,4
1995,Video Game Theme,1
1995,Vietnam War,0
1995,Wargame,41
1995,Word Game,2
1995,World War I,1
1995,World War II,14
1995,Zombies,0
1996,Abstract Strategy,9
1996,Action / Dexterity,9
1996,Adventure,4
1996,Age of Reason,1
1996,American Civil War,4
1996,American Indian Wars,0
1996,American Revolutionary War,0
1996,American West,0
1996,Ancient,3
1996,Animals,9
1996,Arabian,0
1996,Aviation / Flight,3
1996,Bluffing,8
1996,Book,0
1996,Card Game,53
1996,Children's Game,12
1996,City Building,3
1996,Civil War,0
1996,Civilization,1
1996,Collectible Components,17
1996,Comic Book / Strip,2
1996,Deduction,8
1996,Dice,7
1996,Economic,14
1996,Educational,2
1996,Electronic,1
1996,Environmental,0
1996,Expansion for Base-game,0
1996,Exploration,7
1996,Fantasy,9
1996,Farming,0
1996,Fighting,13
1996,Game System,1
1996,Horror,4
1996,Humor,4
1996,Industry / Manufacturing,0
1996,Korean War,0
